fice,fice_combined,year,toi_code,ffrdctype,inst_name_long,inst_city,inst_state,inst_zip,questionnaire_no,question,row,column,data,status
900067,000000,2004,3,1,Software Engineering Inst,Pittsburgh,PA,15213,01,Source,Federal government,,56387,
900067,000000,2004,3,1,Software Engineering Inst,Pittsburgh,PA,15213,01,Source,Industry,,1508,
900067,000000,2004,3,1,Software Engineering Inst,Pittsburgh,PA,15213,01,Source,State and local government,,25,
900067,000000,2004,3,1,Software Engineering Inst,Pittsburgh,PA,15213,01,Source,Total,,57920,
900069,000000,2004,3,3,National Defense Research Institute,Santa Monica,CA,90407-2138,01,Source,Federal government,,26550,
900069,000000,2004,3,3,National Defense Research Institute,Santa Monica,CA,90407-2138,01,Source,Total,,26550,
900070,000000,2004,3,3,Arroyo Center Headquarters,Santa Monica,CA,90406-2138,01,Source,Federal government,,26101,
900070,000000,2004,3,3,Arroyo Center Headquarters,Santa Monica,CA,90406-2138,01,Source,Total,,26101,
900071,000000,2004,3,1,T J Natl Accel Facility,Newport News,VA,23606,01,Source,Federal government,,104017,
900071,000000,2004,3,1,T J Natl Accel Facility,Newport News,VA,23606,01,Source,State and local government,,642,
900071,000000,2004,3,1,T J Natl Accel Facility,Newport News,VA,23606,01,Source,Total,,104659,
900080,000000,2004,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,01,Source,Federal government,,15447,
900080,000000,2004,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,01,Source,Industry,,942,
900080,000000,2004,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,01,Source,"Institution funds, total",,420,
900080,000000,2004,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,01,Source,State and local government,,38,
900080,000000,2004,3,3,Center for Nuclear Waste Regulatory Analyses,San Antonio,TX,78228-0510,01,Source,Total,,16847,
901020,000000,2004,3,3,Center for Advanced Aviation System Development,McLean,VA,22102,01,Source,Federal government,,6462,
901020,000000,2004,3,3,Center for Advanced Aviation System Development,McLean,VA,22102,01,Source,Total,,6462,
901031,000000,2004,3,3,Institute for Defense Analyses Comm & Computing,Alexandria,VA,22311,01,Source,Federal government,,50238,
901031,000000,2004,3,3,Institute for Defense Analyses Comm & Computing,Alexandria,VA,22311,01,Source,Total,,50238,
910002,000000,2004,3,2,NCI Frederick Cancer Research & Development Center,Frederick,MD,21702-1201,01,Source,Federal government,,335000,
910002,000000,2004,3,2,NCI Frederick Cancer Research & Development Center,Frederick,MD,21702-1201,01,Source,Total,,335000,
910005,000000,2004,3,2,Idaho Natl Engineering & Environmental Laboratory,Idaho Falls,ID,83415,01,Source,Federal government,,167583,
910005,000000,2004,3,2,Idaho Natl Engineering & Environmental Laboratory,Idaho Falls,ID,83415,01,Source,Industry,,7427,
910005,000000,2004,3,2,Idaho Natl Engineering & Environmental Laboratory,Idaho Falls,ID,83415,01,Source,"Institution funds, total",,4854,
910005,000000,2004,3,2,Idaho Natl Engineering & Environmental Laboratory,Idaho Falls,ID,83415,01,Source,State and local government,,442,
910005,000000,2004,3,2,Idaho Natl Engineering & Environmental Laboratory,Idaho Falls,ID,83415,01,Source,Total,,180306,
910009,000000,2004,3,2,Sandia National Laboratory,Albuquerque,NM,87185-0969,01,Source,Federal government,,1786233,
910009,000000,2004,3,2,Sandia National Laboratory,Albuquerque,NM,87185-0969,01,Source,Industry,,38537,
910009,000000,2004,3,2,Sandia National Laboratory,Albuquerque,NM,87185-0969,01,Source,State and local government,,8801,
910009,000000,2004,3,2,Sandia National Laboratory,Albuquerque,NM,87185-0969,01,Source,Total,,1833571,
910010,000000,2004,3,2,Savannah River Technology Center,Aiken,SC,29808,01,Source,Federal government,,94326,
910010,000000,2004,3,2,Savannah River Technology Center,Aiken,SC,29808,01,Source,Total,,94326,
930900,000000,2004,3,3,The Science and Technology Policy Institute,Washington,DC,20006,01,Source,Federal government,,3681,
930900,000000,2004,3,3,The Science and Technology Policy Institute,Washington,DC,20006,01,Source,Total,,3681,
930901,000000,2004,3,3,IRS FFRDC,McLean,VA,22102,01,Source,Federal government,,3687,
930901,000000,2004,3,3,IRS FFRDC,McLean,VA,22102,01,Source,Total,,3687,
